importId;name;code;workshopStockLocation_name;company_code;statusSelect;product_code
;PP 1374-8 BICHI 3XL BEIGE;PP-1374-8;Main Workshop;BASE;3;1374-8
;PP 1374-9 BICHI 4XL BEIGE;PP-1374-9;Main Workshop;BASE;3;1374-9
;PP 1374-10 BICHI 5XL BEIGE;PP-1374-10;Main Workshop;BASE;3;1374-10
;PP 1374-11 BICHI 2XS COCOA;PP-1374-11;Main Workshop;BASE;3;1374-11
;PP 1374-12 BICHI XS COCOA;PP-1374-12;Main Workshop;BASE;3;1374-12
;PP 1374-13 BICHI S COCOA;PP-1374-13;Main Workshop;BASE;3;1374-13
;PP 1374-14 BICHI M COCOA;PP-1374-14;Main Workshop;BASE;3;1374-14
;PP 1374-15 BICHI L COCOA;PP-1374-15;Main Workshop;BASE;3;1374-15
;PP 1374-16 BICHI XL COCOA;PP-1374-16;Main Workshop;BASE;3;1374-16
;PP 1374-17 BICHI 2XL COCOA;PP-1374-17;Main Workshop;BASE;3;1374-17
;PP 1374-18 BICHI 3XL COCOA;PP-1374-18;Main Workshop;BASE;3;1374-18
;PP 1374-19 BICHI 4XL COCOA;PP-1374-19;Main Workshop;BASE;3;1374-19
;PP 1374-20 BICHI 5XL COCOA;PP-1374-20;Main Workshop;BASE;3;1374-20
;PP 2009-1 SHINE 2XS NEGRO;PP-2009-1;Main Workshop;BASE;3;2009-1
;PP 2009-2 SHINE XS NEGRO;PP-2009-2;Main Workshop;BASE;3;2009-2
;PP 2009-3 SHINE S NEGRO;PP-2009-3;Main Workshop;BASE;3;2009-3
;PP 2009-4 SHINE M NEGRO;PP-2009-4;Main Workshop;BASE;3;2009-4
;PP 2009-5 SHINE L NEGRO;PP-2009-5;Main Workshop;BASE;3;2009-5
;PP 2009-6 SHINE XL NEGRO;PP-2009-6;Main Workshop;BASE;3;2009-6
;PP 2009-7 SHINE 2XL NEGRO;PP-2009-7;Main Workshop;BASE;3;2009-7
;PP 2009-8 SHINE 3XL NEGRO;PP-2009-8;Main Workshop;BASE;3;2009-8
;PP 2009-9 SHINE 4XL NEGRO;PP-2009-9;Main Workshop;BASE;3;2009-9
;PP 2009-10 SHINE 5XL NEGRO;PP-2009-10;Main Workshop;BASE;3;2009-10
;PP 2009-11 SHINE 2XS BEIGE;PP-2009-11;Main Workshop;BASE;3;2009-11
;PP 2009-12 SHINE XS BEIGE;PP-2009-12;Main Workshop;BASE;3;2009-12
;PP 2009-13 SHINE S BEIGE;PP-2009-13;Main Workshop;BASE;3;2009-13
;PP 2009-14 SHINE M BEIGE;PP-2009-14;Main Workshop;BASE;3;2009-14
;PP 2009-15 SHINE L BEIGE;PP-2009-15;Main Workshop;BASE;3;2009-15
;PP 2009-16 SHINE XL BEIGE;PP-2009-16;Main Workshop;BASE;3;2009-16
;PP 2009-17 SHINE 2XL BEIGE;PP-2009-17;Main Workshop;BASE;3;2009-17
;PP 2009-18 SHINE 3XL BEIGE;PP-2009-18;Main Workshop;BASE;3;2009-18
;PP 2009-19 SHINE 4XL BEIGE;PP-2009-19;Main Workshop;BASE;3;2009-19
;PP 2009-20 SHINE 5XL BEIGE;PP-2009-20;Main Workshop;BASE;3;2009-20
;PP 1008-1 EXTREME VEST 2XS NEGRO;PP-1008-1;Main Workshop;BASE;3;1008-1
;PP 1008-2 EXTREME VEST XS NEGRO;PP-1008-2;Main Workshop;BASE;3;1008-2
;PP 1008-3 EXTREME VEST S NEGRO;PP-1008-3;Main Workshop;BASE;3;1008-3
;PP 1008-4 EXTREME VEST M NEGRO;PP-1008-4;Main Workshop;BASE;3;1008-4
;PP 1008-5 EXTREME VEST L NEGRO;PP-1008-5;Main Workshop;BASE;3;1008-5
;PP 1008-6 EXTREME VEST XL NEGRO;PP-1008-6;Main Workshop;BASE;3;1008-6
;PP 1008-7 EXTREME VEST 2XL NEGRO;PP-1008-7;Main Workshop;BASE;3;1008-7
;PP 1008-8 EXTREME VEST 3XL NEGRO;PP-1008-8;Main Workshop;BASE;3;1008-8
;PP 1008-9 EXTREME VEST 4XL NEGRO;PP-1008-9;Main Workshop;BASE;3;1008-9
;PP 1008-10 EXTREME VEST 5XL NEGRO;PP-1008-10;Main Workshop;BASE;3;1008-10
;PP 1008-11 EXTREME VEST 2XS BEIGE;PP-1008-11;Main Workshop;BASE;3;1008-11
;PP 1008-12 EXTREME VEST XS BEIGE;PP-1008-12;Main Workshop;BASE;3;1008-12
;PP 1008-13 EXTREME VEST S BEIGE;PP-1008-13;Main Workshop;BASE;3;1008-13
;PP 1008-14 EXTREME VEST M BEIGE;PP-1008-14;Main Workshop;BASE;3;1008-14
;PP 1008-15 EXTREME VEST L BEIGE;PP-1008-15;Main Workshop;BASE;3;1008-15
;PP 1008-16 EXTREME VEST XL BEIGE;PP-1008-16;Main Workshop;BASE;3;1008-16
;PP 1008-17 EXTREME VEST 2XL BEIGE;PP-1008-17;Main Workshop;BASE;3;1008-17
;PP 1008-18 EXTREME VEST 3XL BEIGE;PP-1008-18;Main Workshop;BASE;3;1008-18
;PP 1008-19 EXTREME VEST 4XL BEIGE;PP-1008-19;Main Workshop;BASE;3;1008-19
;PP 1008-20 EXTREME VEST 5XL BEIGE;PP-1008-20;Main Workshop;BASE;3;1008-20
;PP 1005-1 AGRESIVE VEST 2XS NEGRO;PP-1005-1;Main Workshop;BASE;3;1005-1
;PP 1005-2 AGRESIVE VEST XS NEGRO;PP-1005-2;Main Workshop;BASE;3;1005-2
;PP 1005-3 AGRESIVE VEST S NEGRO;PP-1005-3;Main Workshop;BASE;3;1005-3
;PP 1005-4 AGRESIVE VEST M NEGRO;PP-1005-4;Main Workshop;BASE;3;1005-4
;PP 1005-5 AGRESIVE VEST L NEGRO;PP-1005-5;Main Workshop;BASE;3;1005-5
;PP 1005-6 AGRESIVE VEST XL NEGRO;PP-1005-6;Main Workshop;BASE;3;1005-6
;PP 1005-7 AGRESIVE VEST 2XL NEGRO;PP-1005-7;Main Workshop;BASE;3;1005-7
;PP 1005-8 AGRESIVE VEST 3XL NEGRO;PP-1005-8;Main Workshop;BASE;3;1005-8
;PP 1005-9 AGRESIVE VEST 4XL NEGRO;PP-1005-9;Main Workshop;BASE;3;1005-9
;PP 1005-10 AGRESIVE VEST 5XL NEGRO;PP-1005-10;Main Workshop;BASE;3;1005-10
;PP 1005-11 AGRESIVE VEST 2XS BEIGE;PP-1005-11;Main Workshop;BASE;3;1005-11
;PP 1005-12 AGRESIVE VEST XS BEIGE;PP-1005-12;Main Workshop;BASE;3;1005-12
;PP 1005-13 AGRESIVE VEST S BEIGE;PP-1005-13;Main Workshop;BASE;3;1005-13
;PP 1005-14 AGRESIVE VEST M BEIGE;PP-1005-14;Main Workshop;BASE;3;1005-14
;PP 1005-15 AGRESIVE VEST L BEIGE;PP-1005-15;Main Workshop;BASE;3;1005-15
;PP 1005-16 AGRESIVE VEST XL BEIGE;PP-1005-16;Main Workshop;BASE;3;1005-16
;PP 1005-17 AGRESIVE VEST 2XL BEIGE;PP-1005-17;Main Workshop;BASE;3;1005-17
;PP 1005-18 AGRESIVE VEST 3XL BEIGE;PP-1005-18;Main Workshop;BASE;3;1005-18
;PP 1005-19 AGRESIVE VEST 4XL BEIGE;PP-1005-19;Main Workshop;BASE;3;1005-19
;PP 1005-20 AGRESIVE VEST 5XL BEIGE;PP-1005-20;Main Workshop;BASE;3;1005-20
;PP 310-1 REBELDE 2XS ROSA PASTEL;PP-310-1;Main Workshop;BASE;3;310-1
;PP 310-2 REBELDE XS ROSA PASTEL;PP-310-2;Main Workshop;BASE;3;310-2
;PP 310-3 REBELDE S ROSA PASTEL;PP-310-3;Main Workshop;BASE;3;310-3
;PP 310-4 REBELDE M ROSA PASTEL;PP-310-4;Main Workshop;BASE;3;310-4
;PP 310-5 REBELDE L ROSA PASTEL;PP-310-5;Main Workshop;BASE;3;310-5
;PP 310-6 REBELDE XL ROSA PASTEL;PP-310-6;Main Workshop;BASE;3;310-6
;PP 310-7 REBELDE 2XL ROSA PASTEL;PP-310-7;Main Workshop;BASE;3;310-7
;PP 310-8 REBELDE 3XL ROSA PASTEL;PP-310-8;Main Workshop;BASE;3;310-8
;PP 310-9 REBELDE 4XL ROSA PASTEL;PP-310-9;Main Workshop;BASE;3;310-9
;PP 310-10 REBELDE 5XL ROSA PASTEL;PP-310-10;Main Workshop;BASE;3;310-10
;PP 1003-1 CINTURILLA EXTREMA 2XS NEGRO;PP-1003-1;Main Workshop;BASE;3;1003-1
;PP 1003-2 CINTURILLA EXTREMA XS NEGRO;PP-1003-2;Main Workshop;BASE;3;1003-2
;PP 1003-3 CINTURILLA EXTREMA S NEGRO;PP-1003-3;Main Workshop;BASE;3;1003-3
;PP 1003-4 CINTURILLA EXTREMA M NEGRO;PP-1003-4;Main Workshop;BASE;3;1003-4
;PP 1003-5 CINTURILLA EXTREMA L NEGRO;PP-1003-5;Main Workshop;BASE;3;1003-5
;PP 1003-6 CINTURILLA EXTREMA XL NEGRO;PP-1003-6;Main Workshop;BASE;3;1003-6
;PP 1003-7 CINTURILLA EXTREMA 2XL NEGRO;PP-1003-7;Main Workshop;BASE;3;1003-7
;PP 1003-8 CINTURILLA EXTREMA 3XL NEGRO;PP-1003-8;Main Workshop;BASE;3;1003-8
;PP 1003-9 CINTURILLA EXTREMA 4XL NEGRO;PP-1003-9;Main Workshop;BASE;3;1003-9
;PP 1003-10 CINTURILLA EXTREMA 5XL NEGRO;PP-1003-10;Main Workshop;BASE;3;1003-10
;PP 1003-11 CINTURILLA EXTREMA 2XS ROSA PASTEL;PP-1003-11;Main Workshop;BASE;3;1003-11
;PP 1003-12 CINTURILLA EXTREMA XS ROSA PASTEL;PP-1003-12;Main Workshop;BASE;3;1003-12
;PP 1003-13 CINTURILLA EXTREMA S ROSA PASTEL;PP-1003-13;Main Workshop;BASE;3;1003-13
;PP 1003-14 CINTURILLA EXTREMA M ROSA PASTEL;PP-1003-14;Main Workshop;BASE;3;1003-14
;PP 1003-15 CINTURILLA EXTREMA L ROSA PASTEL;PP-1003-15;Main Workshop;BASE;3;1003-15
;PP 1003-16 CINTURILLA EXTREMA XL ROSA PASTEL;PP-1003-16;Main Workshop;BASE;3;1003-16
;PP 1003-17 CINTURILLA EXTREMA 2XL ROSA PASTEL;PP-1003-17;Main Workshop;BASE;3;1003-17
;PP 1003-18 CINTURILLA EXTREMA 3XL ROSA PASTEL;PP-1003-18;Main Workshop;BASE;3;1003-18
;PP 1003-19 CINTURILLA EXTREMA 4XL ROSA PASTEL;PP-1003-19;Main Workshop;BASE;3;1003-19
;PP 1003-20 CINTURILLA EXTREMA 5XL ROSA PASTEL;PP-1003-20;Main Workshop;BASE;3;1003-20
;PP 1028-1 MOULIN ROUGE 2XS NEGRO;PP-1028-1;Main Workshop;BASE;3;1028-1
;PP 1028-2 MOULIN ROUGE XS NEGRO;PP-1028-2;Main Workshop;BASE;3;1028-2
;PP 1028-3 MOULIN ROUGE S NEGRO;PP-1028-3;Main Workshop;BASE;3;1028-3
;PP 1028-4 MOULIN ROUGE M NEGRO;PP-1028-4;Main Workshop;BASE;3;1028-4
;PP 1028-5 MOULIN ROUGE L NEGRO;PP-1028-5;Main Workshop;BASE;3;1028-5
;PP 1028-6 MOULIN ROUGE XL NEGRO;PP-1028-6;Main Workshop;BASE;3;1028-6
;PP 1028-7 MOULIN ROUGE 2XL NEGRO;PP-1028-7;Main Workshop;BASE;3;1028-7
;PP 1028-8 MOULIN ROUGE 3XL NEGRO;PP-1028-8;Main Workshop;BASE;3;1028-8
;PP 1028-9 MOULIN ROUGE 4XL NEGRO;PP-1028-9;Main Workshop;BASE;3;1028-9
;PP 1028-10 MOULIN ROUGE 5XL NEGRO;PP-1028-10;Main Workshop;BASE;3;1028-10
;PP 1024AE-1 SHORT TORSO 2XS NEGRO;PP-1024AE-1;Main Workshop;BASE;3;1024AE-1
;PP 1024AE-2 SHORT TORSO XS NEGRO;PP-1024AE-2;Main Workshop;BASE;3;1024AE-2
;PP 1024AE-3 SHORT TORSO S NEGRO;PP-1024AE-3;Main Workshop;BASE;3;1024AE-3
;PP 1024AE-4 SHORT TORSO M NEGRO;PP-1024AE-4;Main Workshop;BASE;3;1024AE-4
;PP 1024AE-5 SHORT TORSO L NEGRO;PP-1024AE-5;Main Workshop;BASE;3;1024AE-5
;PP 1024AE-6 SHORT TORSO XL NEGRO;PP-1024AE-6;Main Workshop;BASE;3;1024AE-6
;PP 1024AE-7 SHORT TORSO 2XL NEGRO;PP-1024AE-7;Main Workshop;BASE;3;1024AE-7
;PP 1024AE-8 SHORT TORSO 3XL NEGRO;PP-1024AE-8;Main Workshop;BASE;3;1024AE-8
;PP 1024AE-9 SHORT TORSO 4XL NEGRO;PP-1024AE-9;Main Workshop;BASE;3;1024AE-9
;PP 1024AE-10 SHORT TORSO 5XL NEGRO;PP-1024AE-10;Main Workshop;BASE;3;1024AE-10
;PP BR1621-1 BIANKA 2XS NEGRO;PP-BR1621-1;Main Workshop;BASE;3;BR1621-1
;PP BR1621-2 BIANKA XS NEGRO;PP-BR1621-2;Main Workshop;BASE;3;BR1621-2
;PP BR1621-3 BIANKA S NEGRO;PP-BR1621-3;Main Workshop;BASE;3;BR1621-3
;PP BR1621-4 BIANKA M NEGRO;PP-BR1621-4;Main Workshop;BASE;3;BR1621-4
;PP BR1621-5 BIANKA L NEGRO;PP-BR1621-5;Main Workshop;BASE;3;BR1621-5
;PP BR1621-6 BIANKA XL NEGRO;PP-BR1621-6;Main Workshop;BASE;3;BR1621-6
;PP BR1621-7 BIANKA 2XL NEGRO;PP-BR1621-7;Main Workshop;BASE;3;BR1621-7
;PP BR1621-8 BIANKA 3XL NEGRO;PP-BR1621-8;Main Workshop;BASE;3;BR1621-8
;PP BR1621-9 BIANKA 4XL NEGRO;PP-BR1621-9;Main Workshop;BASE;3;BR1621-9
;PP BR1621-10 BIANKA 5XL NEGRO;PP-BR1621-10;Main Workshop;BASE;3;BR1621-10
;PP BR1621-11 BIANKA 2XS BEIGE;PP-BR1621-11;Main Workshop;BASE;3;BR1621-11
;PP BR1621-12 BIANKA XS BEIGE;PP-BR1621-12;Main Workshop;BASE;3;BR1621-12
;PP BR1621-13 BIANKA S BEIGE;PP-BR1621-13;Main Workshop;BASE;3;BR1621-13
;PP BR1621-14 BIANKA M BEIGE;PP-BR1621-14;Main Workshop;BASE;3;BR1621-14
;PP BR1621-15 BIANKA L BEIGE;PP-BR1621-15;Main Workshop;BASE;3;BR1621-15
;PP BR1621-16 BIANKA XL BEIGE;PP-BR1621-16;Main Workshop;BASE;3;BR1621-16
;PP BR1621-17 BIANKA 2XL BEIGE;PP-BR1621-17;Main Workshop;BASE;3;BR1621-17
;PP BR1621-18 BIANKA 3XL BEIGE;PP-BR1621-18;Main Workshop;BASE;3;BR1621-18
;PP BR1621-19 BIANKA 4XL BEIGE;PP-BR1621-19;Main Workshop;BASE;3;BR1621-19
;PP BR1621-20 BIANKA 5XL BEIGE;PP-BR1621-20;Main Workshop;BASE;3;BR1621-20
;PP FP5056-1 ELENA 2XS NEGRO;PP-FP5056-1;Main Workshop;BASE;3;FP5056-1
;PP FP5056-2 ELENA XS NEGRO;PP-FP5056-2;Main Workshop;BASE;3;FP5056-2
;PP FP5056-3 ELENA S NEGRO;PP-FP5056-3;Main Workshop;BASE;3;FP5056-3
;PP FP5056-4 ELENA M NEGRO;PP-FP5056-4;Main Workshop;BASE;3;FP5056-4
;PP FP5056-5 ELENA L NEGRO;PP-FP5056-5;Main Workshop;BASE;3;FP5056-5
;PP FP5056-6 ELENA XL NEGRO;PP-FP5056-6;Main Workshop;BASE;3;FP5056-6
;PP FP5056-7 ELENA 2XL NEGRO;PP-FP5056-7;Main Workshop;BASE;3;FP5056-7
;PP FP5056-8 ELENA 3XL NEGRO;PP-FP5056-8;Main Workshop;BASE;3;FP5056-8
;PP FP5056-9 ELENA 4XL NEGRO;PP-FP5056-9;Main Workshop;BASE;3;FP5056-9
;PP FP5056-10 ELENA 5XL NEGRO;PP-FP5056-10;Main Workshop;BASE;3;FP5056-10
;PP FP5056-11 ELENA 2XS BEIGE;PP-FP5056-11;Main Workshop;BASE;3;FP5056-11
;PP FP5056-12 ELENA XS BEIGE;PP-FP5056-12;Main Workshop;BASE;3;FP5056-12
;PP FP5056-13 ELENA S BEIGE;PP-FP5056-13;Main Workshop;BASE;3;FP5056-13
;PP FP5056-14 ELENA M BEIGE;PP-FP5056-14;Main Workshop;BASE;3;FP5056-14
;PP FP5056-15 ELENA L BEIGE;PP-FP5056-15;Main Workshop;BASE;3;FP5056-15
;PP FP5056-16 ELENA XL BEIGE;PP-FP5056-16;Main Workshop;BASE;3;FP5056-16
;PP FP5056-17 ELENA 2XL BEIGE;PP-FP5056-17;Main Workshop;BASE;3;FP5056-17
;PP FP5056-18 ELENA 3XL BEIGE;PP-FP5056-18;Main Workshop;BASE;3;FP5056-18
;PP FP5056-19 ELENA 4XL BEIGE;PP-FP5056-19;Main Workshop;BASE;3;FP5056-19
;PP FP5056-20 ELENA 5XL BEIGE;PP-FP5056-20;Main Workshop;BASE;3;FP5056-20
;PP FP5056-21 ELENA 2XS COCOA;PP-FP5056-21;Main Workshop;BASE;3;FP5056-21
;PP FP5056-22 ELENA XS COCOA;PP-FP5056-22;Main Workshop;BASE;3;FP5056-22
;PP FP5056-23 ELENA S COCOA;PP-FP5056-23;Main Workshop;BASE;3;FP5056-23
;PP FP5056-24 ELENA M COCOA;PP-FP5056-24;Main Workshop;BASE;3;FP5056-24
;PP FP5056-25 ELENA L COCOA;PP-FP5056-25;Main Workshop;BASE;3;FP5056-25
;PP FP5056-26 ELENA XL COCOA;PP-FP5056-26;Main Workshop;BASE;3;FP5056-26
;PP FP5056-27 ELENA 2XL COCOA;PP-FP5056-27;Main Workshop;BASE;3;FP5056-27
;PP FP5056-28 ELENA 3XL COCOA;PP-FP5056-28;Main Workshop;BASE;3;FP5056-28
;PP FP5056-29 ELENA 4XL COCOA;PP-FP5056-29;Main Workshop;BASE;3;FP5056-29
;PP FP5056-30 ELENA 5XL COCOA;PP-FP5056-30;Main Workshop;BASE;3;FP5056-30
;PP BR5070-1 BANDA SOPORTE 2XS NEGRO;PP-BR5070-1;Main Workshop;BASE;3;BR5070-1
;PP BR5070-2 BANDA SOPORTE XS NEGRO;PP-BR5070-2;Main Workshop;BASE;3;BR5070-2
;PP BR5070-3 BANDA SOPORTE S NEGRO;PP-BR5070-3;Main Workshop;BASE;3;BR5070-3
;PP BR5070-4 BANDA SOPORTE M NEGRO;PP-BR5070-4;Main Workshop;BASE;3;BR5070-4
;PP BR5070-5 BANDA SOPORTE L NEGRO;PP-BR5070-5;Main Workshop;BASE;3;BR5070-5
;PP BR5070-6 BANDA SOPORTE XL NEGRO;PP-BR5070-6;Main Workshop;BASE;3;BR5070-6
;PP BR5070-7 BANDA SOPORTE 2XL NEGRO;PP-BR5070-7;Main Workshop;BASE;3;BR5070-7
;PP BR5070-8 BANDA SOPORTE 3XL NEGRO;PP-BR5070-8;Main Workshop;BASE;3;BR5070-8
;PP BR5070-9 BANDA SOPORTE 4XL NEGRO;PP-BR5070-9;Main Workshop;BASE;3;BR5070-9
;PP BR5070-10 BANDA SOPORTE 5XL NEGRO;PP-BR5070-10;Main Workshop;BASE;3;BR5070-10
;PP BR6055-1 GAIA 2XS NEGRO;PP-BR6055-1;Main Workshop;BASE;3;BR6055-1
;PP BR6055-2 GAIA XS NEGRO;PP-BR6055-2;Main Workshop;BASE;3;BR6055-2
;PP BR6055-3 GAIA S NEGRO;PP-BR6055-3;Main Workshop;BASE;3;BR6055-3
;PP BR6055-4 GAIA M NEGRO;PP-BR6055-4;Main Workshop;BASE;3;BR6055-4
;PP BR6055-5 GAIA L NEGRO;PP-BR6055-5;Main Workshop;BASE;3;BR6055-5
;PP BR6055-6 GAIA XL NEGRO;PP-BR6055-6;Main Workshop;BASE;3;BR6055-6
;PP BR6055-7 GAIA 2XL NEGRO;PP-BR6055-7;Main Workshop;BASE;3;BR6055-7
;PP BR6055-8 GAIA 3XL NEGRO;PP-BR6055-8;Main Workshop;BASE;3;BR6055-8
;PP BR6055-9 GAIA 4XL NEGRO;PP-BR6055-9;Main Workshop;BASE;3;BR6055-9
;PP BR6055-10 GAIA 5XL NEGRO;PP-BR6055-10;Main Workshop;BASE;3;BR6055-10
;PP BR6055-11 GAIA 2XS BEIGE;PP-BR6055-11;Main Workshop;BASE;3;BR6055-11
;PP BR6055-12 GAIA XS BEIGE;PP-BR6055-12;Main Workshop;BASE;3;BR6055-12
;PP BR6055-13 GAIA S BEIGE;PP-BR6055-13;Main Workshop;BASE;3;BR6055-13
;PP BR6055-14 GAIA M BEIGE;PP-BR6055-14;Main Workshop;BASE;3;BR6055-14
;PP BR6055-15 GAIA L BEIGE;PP-BR6055-15;Main Workshop;BASE;3;BR6055-15
;PP BR6055-16 GAIA XL BEIGE;PP-BR6055-16;Main Workshop;BASE;3;BR6055-16
;PP BR6055-17 GAIA 2XL BEIGE;PP-BR6055-17;Main Workshop;BASE;3;BR6055-17
;PP BR6055-18 GAIA 3XL BEIGE;PP-BR6055-18;Main Workshop;BASE;3;BR6055-18
;PP BR6055-19 GAIA 4XL BEIGE;PP-BR6055-19;Main Workshop;BASE;3;BR6055-19
;PP BR6055-20 GAIA 5XL BEIGE;PP-BR6055-20;Main Workshop;BASE;3;BR6055-20
;PP BR6056-1 PAULINA 2XS COCOA;PP-BR6056-1;Main Workshop;BASE;3;BR6056-1
;PP BR6056-2 PAULINA XS COCOA;PP-BR6056-2;Main Workshop;BASE;3;BR6056-2
;PP BR6056-3 PAULINA S COCOA;PP-BR6056-3;Main Workshop;BASE;3;BR6056-3
;PP BR6056-4 PAULINA M COCOA;PP-BR6056-4;Main Workshop;BASE;3;BR6056-4
;PP BR6056-5 PAULINA L COCOA;PP-BR6056-5;Main Workshop;BASE;3;BR6056-5
;PP BR6056-6 PAULINA XL COCOA;PP-BR6056-6;Main Workshop;BASE;3;BR6056-6
;PP BR6056-7 PAULINA 2XL COCOA;PP-BR6056-7;Main Workshop;BASE;3;BR6056-7
;PP BR6056-8 PAULINA 3XL COCOA;PP-BR6056-8;Main Workshop;BASE;3;BR6056-8
;PP BR6056-9 PAULINA 4XL COCOA;PP-BR6056-9;Main Workshop;BASE;3;BR6056-9
;PP BR6056-10 PAULINA 5XL COCOA;PP-BR6056-10;Main Workshop;BASE;3;BR6056-10
;PP 1024F-1 EXCELENCIA CORTA 2XS COCOA;PP-1024F-1;Main Workshop;BASE;3;1024F-1
;PP 1024F-2 EXCELENCIA CORTA XS COCOA;PP-1024F-2;Main Workshop;BASE;3;1024F-2
;PP 1024F-3 EXCELENCIA CORTA S COCOA;PP-1024F-3;Main Workshop;BASE;3;1024F-3
;PP 1024F-4 EXCELENCIA CORTA M COCOA;PP-1024F-4;Main Workshop;BASE;3;1024F-4
;PP 1024F-5 EXCELENCIA CORTA L COCOA;PP-1024F-5;Main Workshop;BASE;3;1024F-5
;PP 1024F-6 EXCELENCIA CORTA XL COCOA;PP-1024F-6;Main Workshop;BASE;3;1024F-6
;PP 1024F-7 EXCELENCIA CORTA 2XL COCOA;PP-1024F-7;Main Workshop;BASE;3;1024F-7
;PP 1024F-8 EXCELENCIA CORTA 3XL COCOA;PP-1024F-8;Main Workshop;BASE;3;1024F-8
;PP 1024F-9 EXCELENCIA CORTA 4XL COCOA;PP-1024F-9;Main Workshop;BASE;3;1024F-9
;PP 1024F-10 EXCELENCIA CORTA 5XL COCOA;PP-1024F-10;Main Workshop;BASE;3;1024F-10
;PP F1045A-1 AMALIA ALTO 2XS NEGRO;PP-F1045A-1;Main Workshop;BASE;3;F1045A-1
;PP F1045A-2 AMALIA ALTO XS NEGRO;PP-F1045A-2;Main Workshop;BASE;3;F1045A-2
;PP F1045A-3 AMALIA ALTO S NEGRO;PP-F1045A-3;Main Workshop;BASE;3;F1045A-3
;PP F1045A-4 AMALIA ALTO M NEGRO;PP-F1045A-4;Main Workshop;BASE;3;F1045A-4
;PP F1045A-5 AMALIA ALTO L NEGRO;PP-F1045A-5;Main Workshop;BASE;3;F1045A-5
;PP F1045A-6 AMALIA ALTO XL NEGRO;PP-F1045A-6;Main Workshop;BASE;3;F1045A-6
;PP F1045A-7 AMALIA ALTO 2XL NEGRO;PP-F1045A-7;Main Workshop;BASE;3;F1045A-7
;PP F1045A-8 AMALIA ALTO 3XL NEGRO;PP-F1045A-8;Main Workshop;BASE;3;F1045A-8
;PP F1045A-9 AMALIA ALTO 4XL NEGRO;PP-F1045A-9;Main Workshop;BASE;3;F1045A-9
;PP F1045A-10 AMALIA ALTO 5XL NEGRO;PP-F1045A-10;Main Workshop;BASE;3;F1045A-10
;PP F5055A-1 EVA BROCHES 2XS BEIGE;PP-F5055A-1;Main Workshop;BASE;3;F5055A-1
;PP F5055A-2 EVA BROCHES XS BEIGE;PP-F5055A-2;Main Workshop;BASE;3;F5055A-2
;PP F5055A-3 EVA BROCHES S BEIGE;PP-F5055A-3;Main Workshop;BASE;3;F5055A-3
;PP F5055A-4 EVA BROCHES M BEIGE;PP-F5055A-4;Main Workshop;BASE;3;F5055A-4
;PP F5055A-5 EVA BROCHES L BEIGE;PP-F5055A-5;Main Workshop;BASE;3;F5055A-5
;PP F5055A-6 EVA BROCHES XL BEIGE;PP-F5055A-6;Main Workshop;BASE;3;F5055A-6
;PP F5055A-7 EVA BROCHES 2XL BEIGE;PP-F5055A-7;Main Workshop;BASE;3;F5055A-7
;PP F5055A-8 EVA BROCHES 3XL BEIGE;PP-F5055A-8;Main Workshop;BASE;3;F5055A-8
;PP F5055A-9 EVA BROCHES 4XL BEIGE;PP-F5055A-9;Main Workshop;BASE;3;F5055A-9
;PP F5055A-10 EVA BROCHES 5XL BEIGE;PP-F5055A-10;Main Workshop;BASE;3;F5055A-10
;PP FP1512-1 ALEXIA 2XS NEGRO;PP-FP1512-1;Main Workshop;BASE;3;FP1512-1
;PP FP1512-2 ALEXIA XS NEGRO;PP-FP1512-2;Main Workshop;BASE;3;FP1512-2
;PP FP1512-3 ALEXIA S NEGRO;PP-FP1512-3;Main Workshop;BASE;3;FP1512-3
;PP FP1512-4 ALEXIA M NEGRO;PP-FP1512-4;Main Workshop;BASE;3;FP1512-4
;PP FP1512-5 ALEXIA L NEGRO;PP-FP1512-5;Main Workshop;BASE;3;FP1512-5
;PP FP1512-6 ALEXIA XL NEGRO;PP-FP1512-6;Main Workshop;BASE;3;FP1512-6
;PP FP1512-7 ALEXIA 2XL NEGRO;PP-FP1512-7;Main Workshop;BASE;3;FP1512-7
;PP FP1512-8 ALEXIA 3XL NEGRO;PP-FP1512-8;Main Workshop;BASE;3;FP1512-8
;PP FP1512-9 ALEXIA 4XL NEGRO;PP-FP1512-9;Main Workshop;BASE;3;FP1512-9
;PP FP1512-10 ALEXIA 5XL NEGRO;PP-FP1512-10;Main Workshop;BASE;3;FP1512-10
;PP FP1512-11 ALEXIA 2XS BEIGE;PP-FP1512-11;Main Workshop;BASE;3;FP1512-11
;PP FP1512-12 ALEXIA XS BEIGE;PP-FP1512-12;Main Workshop;BASE;3;FP1512-12
;PP FP1512-13 ALEXIA S BEIGE;PP-FP1512-13;Main Workshop;BASE;3;FP1512-13
;PP FP1512-14 ALEXIA M BEIGE;PP-FP1512-14;Main Workshop;BASE;3;FP1512-14
;PP FP1512-15 ALEXIA L BEIGE;PP-FP1512-15;Main Workshop;BASE;3;FP1512-15
;PP FP1512-16 ALEXIA XL BEIGE;PP-FP1512-16;Main Workshop;BASE;3;FP1512-16
;PP FP1512-17 ALEXIA 2XL BEIGE;PP-FP1512-17;Main Workshop;BASE;3;FP1512-17
